time,fut_temp,fut_rh,fut_uwind,fut_vwind,fut_wind,hist_temp,hist_rh,hist_ws,FWI,hist_temp-4,hist_rh-4,hist_ws-4,FWI-4,hist_temp-3,hist_rh-3,hist_ws-3,FWI-3,hist_temp-2,hist_rh-2,hist_ws-2,FWI-2,hist_temp-1,hist_rh-1,hist_ws-1,FWI-1,hist_temp0,hist_rh0,hist_ws0,FWI0,hist_temp1,hist_rh1,hist_ws1,FWI1,hist_temp2,hist_rh2,hist_ws2,FWI2,hist_temp3,hist_rh3,hist_ws3,FWI3,hist_temp4,hist_rh4,hist_ws4,FWI4,hour,dow,doy,month
2018-03-27 16:00:00,66.27202812500005,14.7,-3.6238428000000007,-1.1855782000000001,3.812850942198906,65.96600000000001,20.31,4.16082,10.432404480324577,59.504,46.5,9.05985,16.0946926868333,59.342,79.19,14.58524,13.771107793792218,70.952,37.69,6.375450000000001,12.874500304890375,67.208,37.5,5.480650000000001,11.093340250633338,57.74,70.0,13.08645,16.235677802890475,57.884,75.25,9.373030000000002,10.101195913728676,57.83,71.75,10.80471,12.846256534025995,60.746,60.25,9.48488,14.250399093036968,54.662,58.94,9.03748,13.67853143377254,0.618369803069737,0.14237172979226365,0.2334424363766376,0.24740395925452294
2018-08-27 10:00:00,89.04742812500008,23.9,5.346286600000001,4.697574,7.116880067474481,83.44399999999999,25.69,9.194070000000002,21.58147536856973,102.704,20.06,6.285970000000001,16.18000845478745,103.568,17.19,4.38452,11.821866704465924,101.444,14.5,4.093710000000001,11.394096105629918,102.272,19.0,8.79141,22.75533066136516,97.628,15.94,3.84764,10.533871840627103,95.18,13.25,4.40689,12.31089479669552,90.266,21.88,5.41354,13.525534448136568,85.964,29.0,1.65538,4.353042614976282,83.858,33.56,7.270250000000001,15.611432692284035,0.40471456356112473,0.0,0.6089962754169406,0.618369803069737
2018-12-04 22:00:00,51.63262812500008,37.5,-0.9618842000000001,3.2659324,3.4046344378772004,44.258,64.12,4.67533,6.517587574696842,55.472,30.94,3.22128,7.175049008603281,48.434,26.06,5.23458,11.921043744697878,50.612,28.5,6.711,14.780392298267952,43.97,24.31,6.01753,13.862053727422568,45.698,28.06,4.72007,10.50852432269038,49.658,100.0,3.69105,0.7195166656833455,56.39,79.94,1.72249,1.8096053095101607,60.818000000000005,52.06,1.40931,2.7986099812170333,57.092,46.62,1.52116,3.200589492255275,0.793577803248942,0.14237172979226365,0.7992386648112959,0.8414709848078965
2022-10-22 16:00:00,76.44562812500001,43.6,8.008245200000001,11.967629000000002,14.399865800241477,60.062,79.56,11.520550000000002,10.765850312023314,63.986,41.56,5.32406,10.225534321359651,57.254,90.69,15.23397,8.108797814111403,64.418,61.06,8.187420000000001,12.263532024643844,59.666,58.94,8.276900000000001,12.648819982548227,63.968,46.06,8.29927,14.919397083619462,74.44399999999999,31.0,2.97521,6.813072643386126,71.672,33.94,1.18561,3.240435813463206,66.524,34.69,3.64631,7.783547239023496,56.462,65.5,10.71523,14.636334966266524,0.618369803069737,0.6550778971785186,0.7230581526221209,0.7401768531960371
2017-12-12 10:00:00,62.825028125,9.5,-10.0885994,-0.782929,10.11893352447388,72.428,8.81,7.292619999999999,21.20479922351024,58.676,93.0,15.83796,7.183712408569139,67.19,50.62,4.72007,7.946411279375023,70.286,38.5,2.21463,4.796503616316982,64.958,56.19,5.92805,9.48526034854503,62.528000000000006,58.06,7.04655,10.965139905368954,62.69,68.25,6.241230000000001,8.225985712843237,63.158,58.88,4.85429,7.569617369737398,62.114,57.94,3.55683,5.696275481476742,62.024,36.38,2.4607,5.330350400212346,0.40471456356112473,0.14237172979226365,0.8122185492125877,0.8414709848078965
2019-06-09 04:00:00,63.16880000000006,23.3,0.8052984,3.3777794,3.4724485868198136,59.936,66.88,3.17654,4.437028591069838,60.422,56.88,1.2527200000000005,2.493204335699592,59.99,62.75,1.49879,2.58985247330843,56.606,65.94,1.5659,2.506077268421387,53.564,98.06,2.16989,0.6314177858210068,55.49,72.44,0.55925,1.324627811287847,53.888000000000005,77.81,2.03567,2.212276493968966,50.306,88.25,2.59492,1.6734919197539366,52.376000000000005,84.19,1.49879,1.3511207833224557,55.508,75.81,0.69347,1.2739622079480042,0.16589613269341502,0.7559753651467324,0.4244516272420487,0.479425538604203
2019-09-08 16:00:00,88.28782812500003,35.7,8.94776,6.0173686,10.78290934237444,73.274,40.0,10.021760000000002,19.58508284550992,78.098,28.44,7.404470000000001,16.784483273653088,77.864,28.56,7.51632,17.005089720051068,79.664,27.31,7.06892,16.28020780559105,90.266,16.06,7.00181,18.572220600017708,92.642,16.19,8.54534,22.614734746403787,89.798,20.12,6.330710000000001,16.060595771524767,86.30600000000001,26.94,6.643890000000001,15.498872132824712,84.794,30.5,6.97944,15.571202473354289,83.84,29.06,6.08464,13.837301134525164,0.618369803069737,0.7559753651467324,0.6347394054621148,0.6816387600233341
2021-04-05 16:00:00,86.99900000000002,7.300000000000001,10.446509800000001,0.559235,10.461467907837841,62.94200000000001,57.81,10.22309,15.881607873195,51.008,82.88,8.65719,6.907944222624965,49.442,70.75,8.70193,10.445663293877166,54.896,79.19,11.83373,11.053254919663102,54.842,83.5,13.1983,10.325823730420783,53.762,76.38,10.31257,10.602878910069398,56.282,69.56,9.64147,12.080154950201184,57.56,49.25,9.14933,15.660667702742776,57.272,63.19,8.12031,11.616902380063994,62.924,61.75,7.74002,11.455693166308768,0.618369803069737,0.0,0.257345306618054,0.3271946967961522
2023-02-22 16:00:00,46.837400000000095,45.5,11.050483600000002,5.860782800000001,12.508475639447232,42.368,73.81,14.45102,15.621447532631406,59.27,26.31,2.81862,6.749530864483043,56.768,31.69,2.66203,6.00368188999727,51.944,26.5,1.92382,4.843434783718307,44.42,58.06,11.38633,17.085941115009764,46.544,86.19,14.83131,9.89645166878202,48.074,72.38,11.14026,12.7352413542618,54.464,71.19,8.7243,10.470119397902154,62.996,44.25,1.2527200000000005,2.9230243702293426,61.7,37.81,1.7896,4.041547119456105,0.618369803069737,0.28184285212220994,0.14469574979007366,0.16589613269341502
2018-09-06 10:00:00,88.37062812500002,29.6,-1.3197946,-0.31317160000000005,1.3564417559319384,87.69200000000001,26.75,2.4607,6.150064500696357,88.61,43.62,5.055619999999999,9.753684897159362,86.468,33.81,2.81862,6.361473637502029,84.27199999999999,27.88,5.45828,12.632565759492364,90.104,26.5,2.86336,7.061492884376001,91.13,30.5,5.63724,12.731814964336838,89.672,39.0,5.79383,11.78941457617779,87.404,41.19,6.77811,13.342119388817286,85.91,51.94,14.83131,24.987925369924085,97.772,25.25,9.50725,22.770936254019617,0.40471456356112473,0.415571854993052,0.6304957812967533,0.6816387600233341
