Date,Air Temp (F),Rel Hum (%),Wind Speed (mph),FWI
2017-03-10 12:00:00,80.87,24.56,3.10943,7.701787337058181
2017-03-10 13:00:00,79.916,26.06,4.183190000000001,9.955485383097253
2017-03-10 14:00:00,76.352,32.81,4.9214,10.690382496946903
2017-03-10 15:00:00,72.896,41.69,4.65296,9.060669852127575
2017-03-10 16:00:00,69.836,53.62,3.6239400000000006,6.1074316003193205
2017-03-10 17:00:00,62.69,75.31,2.21463,2.6296356703413797
2017-03-10 18:00:00,59.594,79.0,1.94619,2.076848834282797
2017-03-10 19:00:00,59.018,78.19,1.76723,1.9808710167113739
2017-03-10 20:00:00,59.18,74.5,1.58827,2.063882371248353
2017-03-10 21:00:00,59.684,70.75,1.36457,2.063241348250733
2017-03-10 22:00:00,59.540000000000006,70.0,1.2527200000000003,1.990535935382683
2017-03-10 23:00:00,59.18,69.5,1.1185,1.884028677283577
2017-03-11 00:00:00,58.658,69.31,1.18561,1.9541866241450014
2017-03-11 01:00:00,57.794,70.81,1.27509,1.965175152454307
2017-03-11 02:00:00,56.318,73.94,1.45405,1.9594977873825747
2017-03-11 03:00:00,54.95,76.19,1.72249,2.0569809909236096
2017-03-11 04:00:00,53.69,77.12,1.99093,2.2241526483968506
2017-03-11 05:00:00,52.897999999999996,76.0,2.19226,2.491043889494813
2017-03-11 06:00:00,55.202,74.25,2.03567,2.4889246018789817
2017-03-11 07:00:00,62.87,64.88,2.66203,3.96137136404903
2017-03-11 08:00:00,68.108,48.0,3.89238,7.033429495649849
2017-03-11 09:00:00,73.598,36.81,4.72007,9.757868794460444
2017-03-11 10:00:00,77.612,29.56,3.98186,9.096608823327967
2017-03-11 11:00:00,79.52,27.5,2.59492,6.326417820894808
2017-03-11 12:00:00,80.54599999999999,26.19,1.45405,4.081312613030504
2017-03-11 13:00:00,80.96000000000001,25.12,0.78295,2.9755327795464512
2017-03-11 14:00:00,80.456,25.06,0.93954,3.215207130088252
2017-03-11 15:00:00,78.314,28.06,1.92382,4.893674466193565
2017-03-11 16:00:00,73.616,39.75,2.59492,5.426486277330275
2017-03-11 17:00:00,66.27199999999999,69.0,2.237,3.1594469268493195
2017-03-11 18:00:00,62.618,74.62,2.19226,2.6619625820363852
2017-03-11 19:00:00,61.088,74.81,2.32648,2.771560848508141
2017-03-11 20:00:00,60.602000000000004,70.81,2.39359,3.1652977531845736
2017-03-11 21:00:00,61.016000000000005,64.75,2.41596,3.6382022864096544
2017-03-11 22:00:00,61.574,58.56,2.41596,3.998383764473439
2017-03-11 23:00:00,61.843999999999994,54.06,2.19226,3.8545436181710615
2017-03-12 00:00:00,60.962,53.88,2.25937,3.95266551380436
2017-03-12 01:00:00,60.116,54.31,2.34885,4.0648527401294325
2017-03-12 02:00:00,59.269999999999996,55.06,2.43833,4.1642678245739395
2017-03-12 03:00:00,58.586,55.56,2.55018,4.304080332356866
2017-03-12 04:00:00,58.082,55.5,2.63966,4.434215104811965
2017-03-12 05:00:00,57.596000000000004,55.25,2.79625,4.672193418796876
2017-03-12 06:00:00,58.478,59.81,2.81862,4.4776954573735095
2017-03-12 07:00:00,64.904,59.19,3.15417,5.049161138987328
2017-03-12 08:00:00,69.81800000000001,39.75,4.474,8.90726245545428
2017-03-12 09:00:00,75.452,32.38,4.45163,9.752796205020363
2017-03-12 10:00:00,79.844,26.31,4.33978,10.277426374725906
2017-03-12 11:00:00,82.112,24.25,3.6463099999999997,8.959548772280213
2017-03-12 12:00:00,82.94,23.94,3.01995,7.572314483567837
2017-03-12 13:00:00,82.976,24.06,2.4607,6.313895254508903
2017-03-12 14:00:00,82.364,24.5,1.70012,4.661623544598705
2017-03-12 15:00:00,80.906,25.75,0.73821,2.8905727550125797
2017-03-12 16:00:00,77.684,32.25,0.69347,2.611715263136027
2017-03-12 17:00:00,71.474,50.44,1.67775,3.2389574144165705
2017-03-12 18:00:00,66.02,60.5,2.03567,3.408330105191592
2017-03-12 19:00:00,63.464,64.88,2.03567,3.1630792153420324
2017-03-12 20:00:00,62.42,64.38,2.03567,3.1853732488162785
2017-03-12 21:00:00,62.20400000000001,61.44,2.08041,3.3995867314927812
2017-03-12 22:00:00,62.384,57.5,2.14752,3.6719662969096603
2017-03-12 23:00:00,62.294,54.88,2.21463,3.8637684171392794
2017-03-13 00:00:00,61.808,53.88,2.21463,3.8923392803659245
2017-03-13 01:00:00,61.394,53.06,2.34885,4.111207863165696
2017-03-13 02:00:00,61.123999999999995,52.0,2.55018,4.439838181456703
2017-03-13 03:00:00,60.692,51.38,2.84099,4.895889109560572
2017-03-13 04:00:00,60.224000000000004,50.88,3.0646900000000006,5.250404325636887
2017-03-13 05:00:00,59.936,50.0,3.15417,5.5923320037578055
2017-03-13 06:00:00,61.394,53.5,2.88573,4.902994512086006
2017-03-13 07:00:00,67.69399999999999,58.19,2.61729,4.347357457002621
2017-03-13 08:00:00,72.662,36.81,4.27267,8.865370532097238
2017-03-13 09:00:00,77.53999999999999,30.12,5.45828,12.212993884861332
2017-03-13 10:00:00,80.438,27.25,5.83857,13.528811686840926
2017-03-13 11:00:00,82.076,26.19,5.63724,13.262783168963491
2017-03-13 12:00:00,82.75999999999999,25.75,5.1451,12.21350803267098
2017-03-13 13:00:00,82.868,25.56,4.38452,10.503710547618455
2017-03-13 14:00:00,82.166,25.94,3.53446,8.534870944311423
2017-03-13 15:00:00,80.636,27.38,2.93047,7.062543854141162
2017-03-13 16:00:00,77.468,35.62,2.16989,4.923305993694464
2017-03-13 17:00:00,70.412,57.38,1.90145,3.3785165474133647
2017-03-13 18:00:00,66.218,60.44,1.43168,2.627421512621614
2017-03-13 19:00:00,64.238,63.12,0.87243,1.910915464767859
2017-03-13 20:00:00,63.5,62.0,0.76058,1.8390862290839705
2017-03-13 21:00:00,62.798,60.88,0.85006,1.9508475226210544
2017-03-13 22:00:00,61.952,60.38,0.96191,2.073846864632273
2017-03-13 23:00:00,61.06999999999999,60.19,0.93954,2.0530058441610177
2017-03-14 00:00:00,60.566,58.88,0.85006,1.9957833490630663
2017-03-14 01:00:00,60.26,57.19,0.91717,2.1030683416591063
2017-03-14 02:00:00,60.044,55.5,1.09613,2.3380365775013976
2017-03-14 03:00:00,60.206,53.38,1.3422,2.684580084559933
2017-03-14 04:00:00,60.764,50.88,1.74486,3.277981836355087
2017-03-14 05:00:00,61.214,49.31,2.28174,4.2539350455155445
2017-03-14 06:00:00,62.995999999999995,53.44,2.41596,4.2096810346324585
2017-03-14 07:00:00,69.494,57.94,2.30411,3.920012132456262
2017-03-14 08:00:00,75.02,35.75,2.75151,6.00680186648241
2017-03-14 09:00:00,80.492,25.62,2.30411,5.847490025034185
2017-03-14 10:00:00,83.12,23.19,2.03567,5.4468863288376985
2017-03-14 11:00:00,84.506,22.56,1.87908,5.157098779911407
2017-03-14 12:00:00,85.19,22.44,1.70012,4.788819762314842
2017-03-14 13:00:00,85.04599999999999,22.81,1.99093,5.385337541908505
2017-03-14 14:00:00,84.03800000000001,24.12,2.77388,7.012286671136384
2017-03-14 15:00:00,81.41,28.81,3.93712,9.118309444943597
2017-03-14 16:00:00,76.37,41.31,3.98186,7.883856880576278
2017-03-14 17:00:00,68.396,69.69,2.86336,3.866441153531473
2017-03-14 18:00:00,64.814,75.19,2.79625,3.2421260261954865
2017-03-14 19:00:00,64.13,75.06,2.61729,3.065869888693951
2017-03-14 20:00:00,64.256,72.81,2.43833,3.0771066610314692
2017-03-14 21:00:00,64.634,69.06,2.25937,3.170594897300026
2017-03-14 22:00:00,65.066,65.81,2.08041,3.173455371720907
2017-03-14 23:00:00,64.45400000000001,66.25,1.92382,2.951978020942208
2017-03-15 00:00:00,63.31999999999999,68.38,1.90145,2.7915533182335976
2017-03-15 01:00:00,62.51,69.12,1.83434,2.665390677676397
2017-03-15 02:00:00,62.186,68.38,1.76723,2.6322756662388964
2017-03-15 03:00:00,62.150000000000006,66.5,1.74486,2.712166039757416
2017-03-15 04:00:00,62.294,63.75,1.72249,2.827587625846027
2017-03-15 05:00:00,62.978,59.0,1.65538,2.948487985542993
2017-03-15 06:00:00,64.49000000000001,57.25,1.29746,2.5548455425932204
2017-03-15 07:00:00,66.254,63.0,0.93954,1.9870164468773832
2017-03-15 08:00:00,69.69200000000001,53.81,1.1185,2.4335499555016438
2017-03-15 09:00:00,72.914,36.31,1.87908,4.327776552916737
2017-03-15 10:00:00,76.78399999999999,30.88,2.21463,5.295586475754711
2017-03-15 11:00:00,80.816,24.25,3.04232,7.578156770775918
2017-03-15 12:00:00,82.67,22.75,4.16082,10.324697651076969
2017-03-15 13:00:00,82.238,24.44,5.256950000000001,12.654256744876331
2017-03-15 14:00:00,80.42,27.81,6.08464,13.990408401002394
2017-03-15 15:00:00,77.684,33.19,6.08464,13.085973399592978
2017-03-15 16:00:00,73.238,47.25,4.2503,7.760321744092854
2017-03-15 17:00:00,65.894,71.5,2.4607,3.222214737201863
2017-03-15 18:00:00,61.988,76.38,2.37122,2.688307081739158
2017-03-15 19:00:00,60.548,76.88,2.37122,2.6353222785315458
2017-03-15 20:00:00,59.629999999999995,76.25,2.30411,2.619417434392121
2017-03-15 21:00:00,59.09,74.75,2.03567,2.474920968638339
2017-03-15 22:00:00,58.946,71.94,1.67775,2.3065356842234603
2017-03-15 23:00:00,58.891999999999996,69.12,1.43168,2.211087895033414
2017-03-16 00:00:00,58.442,68.44,1.52116,2.338554823213875
2017-03-16 01:00:00,57.146,71.31,1.85671,2.52158418391892
2017-03-16 02:00:00,55.706,75.44,2.12515,2.4887967968200235
2017-03-16 03:00:00,54.41,78.81,2.05804,2.156723795639735
2017-03-16 04:00:00,53.69,79.19,1.83434,1.9381481454946574
2017-03-16 05:00:00,53.54600000000001,76.94,1.58827,1.8843533683467448
2017-03-16 06:00:00,56.894000000000005,75.19,1.09613,1.589105746168099
2017-03-16 07:00:00,64.47200000000001,55.38,1.27509,2.574108034159014
2017-03-16 08:00:00,69.332,43.75,1.2527200000000003,2.9627642708372868
2017-03-16 09:00:00,74.588,34.94,2.10278,4.822071604830462
2017-03-16 10:00:00,76.946,32.81,3.0870599999999997,6.9122107415244045
2017-03-16 11:00:00,79.07,30.5,3.95949,8.962601135017746
2017-03-16 12:00:00,79.50200000000001,31.06,4.85429,10.810266155770579
2017-03-16 13:00:00,79.016,32.31,5.68198,12.391187719377415
2017-03-16 14:00:00,77.792,34.38,6.35308,13.456651776740706
2017-03-16 15:00:00,75.578,38.12,6.509670000000001,13.138645204247835
2017-03-16 16:00:00,71.582,47.44,5.41354,9.742192815704698
2017-03-16 17:00:00,64.706,69.12,2.95284,3.9957206526404354
2017-03-16 18:00:00,60.638000000000005,76.31,2.21463,2.5355607130864275
2017-03-16 19:00:00,59.468,76.31,1.83434,2.173679112144081
2017-03-16 20:00:00,59.09,74.06,1.5659,2.069304995686487
2017-03-16 21:00:00,59.09,68.56,1.43168,2.240383609034286
2017-03-16 22:00:00,59.468,62.5,1.31983,2.387474901863842
2017-03-16 23:00:00,59.414,59.25,1.31983,2.501377613766786
2017-03-17 00:00:00,59.108000000000004,57.38,1.36457,2.6117003357087363
2017-03-17 01:00:00,58.478,57.25,1.45405,2.7254137895757866
2017-03-17 02:00:00,57.002,60.94,1.58827,2.7589677233424705
2017-03-17 03:00:00,56.03,63.44,1.67775,2.7551698912651448
2017-03-17 04:00:00,55.49,63.44,1.67775,2.75239691135635
2017-03-17 05:00:00,55.724000000000004,60.75,1.65538,2.844326106745184
2017-03-17 06:00:00,58.442,63.75,1.43168,2.4614104745852234
2017-03-17 07:00:00,65.66,50.19,1.99093,3.6683657573238144
2017-03-17 08:00:00,70.322,37.88,2.21463,4.833087133518696
2017-03-17 09:00:00,76.64,27.19,2.30411,5.7170143626243775
2017-03-17 10:00:00,79.934,25.12,3.40024,8.294479183243395
2017-03-17 11:00:00,81.41,25.62,3.75816,9.06258195921262
2017-03-17 12:00:00,82.05799999999999,26.25,3.8029,9.102495760647972
2017-03-17 13:00:00,81.914,27.31,3.75816,8.889836373621483
2017-03-17 14:00:00,80.798,29.0,3.84764,8.897852272815605
2017-03-17 15:00:00,78.566,32.12,3.93712,8.740019257539261
2017-03-17 16:00:00,74.48,40.56,3.53446,7.103720857313628
2017-03-17 17:00:00,66.416,66.69,2.32648,3.430973992876517
2017-03-17 18:00:00,61.466,74.38,1.65538,2.145891748761002
2017-03-17 19:00:00,59.215999999999994,78.0,0.78295,1.2478729516888056
2017-03-17 20:00:00,58.226,77.94,0.33555,1.0358705532223307
2017-03-17 21:00:00,57.668,76.06,0.04474,1.0451760547985796
2017-03-17 22:00:00,56.84,75.44,0.49214,1.1843165587640734
2017-03-17 23:00:00,55.688,76.44,0.87243,1.3619766585338346
2017-03-18 00:00:00,54.428,77.94,0.91717,1.3194146934571587
2017-03-18 01:00:00,53.150000000000006,79.94,0.69347,1.0957837020174823
2017-03-18 02:00:00,52.123999999999995,80.81,0.33555,0.9152730185067247
2017-03-18 03:00:00,51.818,78.0,0.26844,0.9978194533768862
2017-03-18 04:00:00,52.141999999999996,72.44,0.33555,1.2101970247123686
2017-03-18 05:00:00,52.465999999999994,67.94,0.38029,1.3726614807835533
2017-03-18 06:00:00,55.076,71.44,0.58162,1.3722679776531852
2017-03-18 07:00:00,61.466,52.5,0.64873,1.9270174096400594
2017-03-18 08:00:00,65.57,45.62,1.85671,3.791687689303478
2017-03-18 09:00:00,70.50200000000001,39.44,3.40024,6.9178317825352105
2017-03-18 10:00:00,73.634,36.25,4.36215,9.112930797131988
2017-03-18 11:00:00,75.668,34.38,5.055619999999999,10.757784248740727
2017-03-18 12:00:00,76.928,33.12,5.63724,12.150079097600269
2017-03-18 13:00:00,77.09,33.25,6.15175,13.208355323521044
2017-03-18 14:00:00,75.956,35.0,6.44256,13.512682787140095
2017-03-18 15:00:00,73.562,38.81,6.2636,12.51929323195925
2017-03-18 16:00:00,69.638,47.25,5.18984,9.354416812319819
2017-03-18 17:00:00,62.816,70.75,2.4607,3.2615540721950924
2017-03-18 18:00:00,58.208,82.06,1.16324,1.2870672684415052
2017-03-18 19:00:00,56.641999999999996,84.69,0.40266,0.8003273492450234
2017-03-18 20:00:00,55.885999999999996,83.06,0.26844,0.826414995578182
2017-03-18 21:00:00,55.742000000000004,79.12,0.35792,0.9933768668822821
2017-03-18 22:00:00,55.382000000000005,76.44,0.69347,1.2479657813683067
2017-03-18 23:00:00,54.715999999999994,75.44,0.98428,1.4832547500798263
2017-03-19 00:00:00,54.014,74.94,0.87243,1.4223034954863998
2017-03-19 01:00:00,53.54600000000001,74.44,0.4474,1.19071994793681
2017-03-19 02:00:00,53.834,72.31,0.06711,1.1584523717656778
2017-03-19 03:00:00,54.644000000000005,67.94,0.24607,1.3272244109361806
2017-03-19 04:00:00,55.598,62.81,0.35792,1.5129406708256317
2017-03-19 05:00:00,56.714,57.12,0.38029,1.6498596285563383
2017-03-19 06:00:00,60.134,57.25,0.31318000000000007,1.6227394164823077
2017-03-19 07:00:00,66.992,47.5,0.69347,2.1404654085307913
2017-03-19 08:00:00,70.862,35.31,0.20133,2.094375351784418
2017-03-19 09:00:00,75.128,33.88,4.048970000000001,8.753157361179364
2017-03-19 10:00:00,76.622,34.69,5.95042,12.561774840765237
2017-03-19 11:00:00,76.78399999999999,36.94,6.88996,14.108470239531618
2017-03-19 12:00:00,75.83000000000001,40.06,7.449210000000001,14.647210382944337
2017-03-19 13:00:00,73.868,43.5,7.493950000000001,14.090834419088461
2017-03-19 14:00:00,70.088,48.88,6.82285,11.962726984656824
2017-03-19 15:00:00,65.84,56.06,5.65961,9.09201567900649
2017-03-19 16:00:00,62.168000000000006,61.69,4.87666,7.303916842629208
2017-03-19 17:00:00,57.596000000000004,71.81,3.60157,4.415876672365526
2017-03-19 18:00:00,54.230000000000004,81.5,2.03567,1.9252466975188642
2017-03-19 19:00:00,53.564,81.12,1.16324,1.3199807992937198
2017-03-19 20:00:00,53.132000000000005,79.38,2.21463,2.234929206306773
2017-03-19 21:00:00,52.519999999999996,81.12,3.40024,3.0406465070834536
2017-03-19 22:00:00,52.196,81.38,3.93712,3.4448916204871796
2017-03-19 23:00:00,51.494,82.62,3.5792,2.9840396732444714
2017-03-20 00:00:00,50.936,82.0,3.26602,2.812183530046921
2017-03-20 01:00:00,50.342,81.44,2.75151,2.4633064929646866
2017-03-20 02:00:00,49.873999999999995,80.94,2.5054400000000006,2.313652471285115
2017-03-20 03:00:00,49.514,80.56,2.93047,2.693738121139675
2017-03-20 04:00:00,49.01,80.62,2.97521,2.720176048299911
2017-03-20 05:00:00,48.218,82.25,2.34885,2.062656861417427
2017-03-20 06:00:00,49.694,79.56,2.84099,2.725584634644012
2017-03-20 07:00:00,52.141999999999996,73.5,3.44498,3.9948307132313183
2017-03-20 08:00:00,54.14,71.31,4.40689,5.367395965231674
2017-03-20 09:00:00,57.182,67.31,6.420190000000001,8.532438354243164
2017-03-20 10:00:00,60.908,61.56,7.807130000000001,11.544728987472658
2017-03-20 11:00:00,63.373999999999995,58.31,8.47823,13.13291754782446
2017-03-20 12:00:00,64.112,58.38,9.26118,14.335632658955067
2017-03-20 13:00:00,62.581999999999994,62.75,10.155980000000001,14.738565752901081
2017-03-20 14:00:00,60.242000000000004,67.56,9.99939,13.208303492927028
2017-03-20 15:00:00,58.676,69.19,8.70193,11.06727007534608
2017-03-20 16:00:00,56.516,71.75,7.8295,9.31714763857771
2017-03-20 17:00:00,53.582,80.62,6.73337,5.976348952451518
2017-03-20 18:00:00,51.656,88.25,5.10036,3.1435909471909174
2017-03-20 19:00:00,51.116,90.06,5.10036,2.805453941971327
2017-03-20 20:00:00,50.684,92.5,6.01753,2.763582333639195
2017-03-20 21:00:00,50.468,94.0,6.375450000000001,2.5814343728624785
2017-03-20 22:00:00,50.342,94.56,7.04655,2.7055635328414267
2017-03-20 23:00:00,50.144000000000005,93.31,7.56106,3.2299124618436856
2017-03-21 00:00:00,49.406,94.12,6.53204,2.6007797571700473
2017-03-21 01:00:00,49.28,94.62,5.88331,2.242784982941303
2017-03-21 02:00:00,49.442,92.62,5.8162,2.633085112333311
2017-03-21 03:00:00,48.956,93.38,4.76481,2.0375830124043204
2017-03-21 04:00:00,48.488,94.94,4.58585,1.703694104218739
2017-03-21 05:00:00,48.379999999999995,95.94,5.45828,1.819143744941944
2017-03-21 06:00:00,50.540000000000006,93.38,6.375450000000001,2.7225556001280857
2017-03-21 07:00:00,54.194,86.38,6.75574,4.622051744748275
2017-03-21 08:00:00,58.135999999999996,76.56,7.02418,7.2978282509587435
2017-03-21 09:00:00,62.294,67.38,8.76904,11.693035469118263
2017-03-21 10:00:00,65.12,61.88,10.20072,15.074720407707362
2017-03-21 11:00:00,66.18199999999999,60.38,9.21644,13.958351481044465
2017-03-21 12:00:00,66.2,61.44,8.99274,13.421132003283121
2017-03-21 13:00:00,65.12,65.19,9.82043,13.732080373477373
2017-03-21 14:00:00,63.284,70.12,10.044130000000001,12.599391439273141
2017-03-21 15:00:00,61.376000000000005,75.19,8.925630000000002,9.724345811560749
2017-03-21 16:00:00,59.882000000000005,79.62,8.07557,7.555066884894022
2017-03-21 17:00:00,58.117999999999995,86.38,6.57678,4.563290522323999
2017-03-21 18:00:00,56.66,92.62,5.391170000000001,2.531615065062229
2017-03-21 19:00:00,56.192,94.31,5.055619999999999,2.0678907000183897
2017-03-21 20:00:00,55.94,95.38,4.89903,1.815811697684388
2017-03-21 21:00:00,55.867999999999995,96.19,4.6977,1.607047611478394
2017-03-21 22:00:00,55.832,96.69,4.22793,1.377168591318596
2017-03-21 23:00:00,55.778000000000006,97.12,4.40689,1.363774809394624
2017-03-22 00:00:00,55.706,97.75,5.010880000000001,1.428359441946833
2017-03-22 01:00:00,55.724000000000004,98.31,5.61487,1.482343197595549
2017-03-22 02:00:00,55.94,98.19,6.196490000000001,1.6606172293398738
2017-03-22 03:00:00,56.066,98.31,6.174119999999999,1.6300197230728366
2017-03-22 04:00:00,55.994,98.5,5.77146,1.486553525686423
2017-03-22 05:00:00,55.867999999999995,98.62,5.61487,1.4218887833490201
2017-03-22 06:00:00,56.641999999999996,97.44,6.21886,1.841398632765759
2017-03-22 07:00:00,57.704,94.19,7.33736,3.0263818439121373
2017-03-22 08:00:00,58.64,88.94,8.52297,5.116751754895683
2017-03-22 09:00:00,59.684,82.62,9.35066,7.738938303834361
2017-03-22 10:00:00,60.278000000000006,77.31,10.223090000000001,10.362043169553939
2017-03-22 11:00:00,59.846000000000004,75.06,11.02841,11.992766165833038
2017-03-22 12:00:00,59.540000000000006,71.25,11.76662,14.216829871492964
2017-03-22 13:00:00,59.234,67.56,11.96795,15.752652608285652
2017-03-22 14:00:00,58.46,64.38,11.90084,16.64772634956697
2017-03-22 15:00:00,57.326,63.31,11.8561,16.861537853080257
2017-03-22 16:00:00,55.22,67.19,11.565290000000001,15.221955203766576
2017-03-22 17:00:00,52.196,78.38,9.90991,9.479188095304966
2017-03-22 18:00:00,50.324,91.12,8.90326,4.486144054383739
2017-03-22 19:00:00,50.018,96.19,8.56771,2.7816067633546715
2017-03-22 20:00:00,50.594,94.44,10.513900000000001,4.064803643616837
2017-03-22 21:00:00,50.414,94.38,10.782340000000001,4.186305817885046
2017-03-22 22:00:00,49.730000000000004,93.5,10.64812,4.448632247985976
2017-03-22 23:00:00,48.974000000000004,93.12,10.08887,4.335688436861581
2017-03-23 00:00:00,48.524,92.69,10.20072,4.5277888968304465
2017-03-23 01:00:00,48.362,93.31,10.424420000000001,4.395243603266154
2017-03-23 02:00:00,48.236000000000004,93.75,10.75997,4.366249456818801
2017-03-23 03:00:00,47.804,96.0,9.64147,3.1458317210527067
2017-03-23 04:00:00,47.641999999999996,96.62,8.90326,2.710668780014551
2017-03-23 05:00:00,47.786,95.88,9.194070000000002,3.039852721703834
2017-03-23 06:00:00,48.992000000000004,92.75,9.82043,4.349757737202892
2017-03-23 07:00:00,50.99,83.44,10.84945,8.42180916755948
2017-03-23 08:00:00,53.78,65.62,11.07315,15.007299202481772
2017-03-23 09:00:00,56.516,52.69,10.424420000000001,16.78481972286839
2017-03-23 10:00:00,58.658,46.75,9.90991,17.514913399182127
2017-03-23 11:00:00,60.098,44.5,9.99939,18.2076356600007
2017-03-23 12:00:00,60.476,45.06,10.44679,18.88998060607556
2017-03-23 13:00:00,59.846000000000004,47.25,10.35731,18.20806055608106
2017-03-23 14:00:00,58.784000000000006,49.38,9.70858,16.6033585348152
2017-03-23 15:00:00,57.164,52.81,9.41777,15.181837416581667
2017-03-23 16:00:00,54.662,58.94,9.03748,13.67853143377254
2017-03-23 17:00:00,50.99,72.12,7.00181,8.164573422850735
2017-03-23 18:00:00,47.66,85.81,4.94377,3.4384823413679246
2017-03-23 19:00:00,47.264,88.19,4.60822,2.8152099457124242
2017-03-23 20:00:00,47.066,89.75,4.36215,2.4243489204275916
2017-03-23 21:00:00,46.652,92.25,4.65296,2.156631439627699
2017-03-23 22:00:00,46.454,93.56,4.89903,2.0346375173288007
2017-03-23 23:00:00,46.292,94.19,4.58585,1.8050786683794637
2017-03-24 00:00:00,46.094,94.62,4.42926,1.6762590536002735
2017-03-24 01:00:00,45.95,95.25,4.63059,1.6432899828223981
2017-03-24 02:00:00,45.932,95.88,4.89903,1.6243534139785414
2017-03-24 03:00:00,46.058,95.56,4.80955,1.6519957581087616
2017-03-24 04:00:00,45.914,95.25,4.36215,1.552061977983521
2017-03-24 05:00:00,45.014,97.38,3.60157,1.0116264017984518
2017-03-24 06:00:00,47.066,91.69,4.78718,2.31639008544385
2017-03-24 07:00:00,51.17,78.25,5.256950000000001,5.102642069621102
2017-03-24 08:00:00,56.192,62.5,5.1451,7.512016035377009
2017-03-24 09:00:00,61.214,50.19,4.80955,8.037828961851636
2017-03-24 10:00:00,65.642,41.75,4.87666,9.392517012978574
2017-03-24 11:00:00,68.684,37.38,5.95042,12.05226438828523
2017-03-24 12:00:00,69.494,38.19,7.22551,14.440201606955757
2017-03-24 13:00:00,69.098,40.38,8.41112,16.317474914102814
2017-03-24 14:00:00,67.55000000000001,44.19,9.3954,17.333473445347458
2017-03-24 15:00:00,64.868,50.0,9.73095,16.628900615765158
2017-03-24 16:00:00,60.746,60.25,9.48488,14.250399093036968
2017-03-24 17:00:00,55.616,76.69,8.12031,8.326616836971052
2017-03-24 18:00:00,51.17,92.88,6.75574,3.0100571381235897
2017-03-24 19:00:00,50.792,92.81,6.174119999999999,2.7670197221719923
2017-03-24 20:00:00,50.540000000000006,92.38,4.54111,2.124745549723945
2017-03-24 21:00:00,50.306,93.12,3.55683,1.59055222704996
2017-03-24 22:00:00,50.378,92.44,3.75816,1.7674777235384387
2017-03-24 23:00:00,50.378,92.06,4.07134,1.9612861779261266
2017-03-25 00:00:00,50.288,92.0,3.95949,1.9183186192445536
2017-03-25 01:00:00,50.072,92.62,4.42926,2.0320702544800637
2017-03-25 02:00:00,49.64,94.56,5.167470000000001,1.9930895654033072
2017-03-25 03:00:00,48.397999999999996,99.31,5.32406,1.1370901643654996
2017-03-25 04:00:00,47.57,100.0,5.97279,1.113968852523902
2017-03-25 05:00:00,47.66,98.88,7.3821,1.665084281949056
2017-03-25 06:00:00,49.28,93.5,7.762390000000001,3.248020573908575
2017-03-25 07:00:00,53.114000000000004,83.44,8.948,7.0055344960713555
2017-03-25 08:00:00,56.948,77.38,9.90991,9.93869863754405
2017-03-25 09:00:00,59.486000000000004,71.75,10.64812,12.708591357442033
2017-03-25 10:00:00,61.448,65.69,11.296850000000001,15.517963337119937
2017-03-25 11:00:00,62.492000000000004,62.56,11.654770000000001,16.942798221081645
2017-03-25 12:00:00,62.69,61.75,12.102170000000001,17.817352412685068
2017-03-25 13:00:00,62.42,61.81,12.43772,18.28257370960077
2017-03-25 14:00:00,61.556000000000004,63.0,12.21402,17.59398361004847
2017-03-25 15:00:00,60.116,66.25,11.699510000000002,15.850673122248317
2017-03-25 16:00:00,57.83,71.75,10.80471,12.846256534025997
2017-03-25 17:00:00,55.022,81.12,8.74667,7.60716782279606
2017-03-25 18:00:00,52.718,92.38,6.711,3.132248143163181
2017-03-25 19:00:00,52.394000000000005,93.12,7.02418,3.0859795000866574
2017-03-25 20:00:00,51.620000000000005,92.62,6.39782,2.9194280645971062
2017-03-25 21:00:00,51.134,92.31,5.8162,2.7187174692359015
2017-03-25 22:00:00,50.576,93.0,5.27932,2.3388146678074064
2017-03-25 23:00:00,50.269999999999996,93.38,5.70435,2.4399209822739576
2017-03-26 00:00:00,50.234,93.44,5.83857,2.4827345832843415
2017-03-26 01:00:00,50.215999999999994,93.5,5.61487,2.3781698282219836
2017-03-26 02:00:00,50.306,93.62,5.50302,2.3098273701073935
2017-03-26 03:00:00,49.964,93.5,4.60822,1.9637683518710323
2017-03-26 04:00:00,48.92,95.94,3.0870599999999997,1.0674098497581952
2017-03-26 05:00:00,49.04600000000001,95.69,3.10943,1.1037954160859993
2017-03-26 06:00:00,50.864000000000004,90.06,4.45163,2.4602044209812632
2017-03-26 07:00:00,52.916,83.25,5.055619999999999,4.0418452758828805
2017-03-26 08:00:00,56.84,72.81,4.56348,5.363026216658393
2017-03-26 09:00:00,62.384,53.69,1.36457,2.716185961498108
2017-03-26 10:00:00,66.28999999999999,45.25,2.30411,4.540769936764683
2017-03-26 11:00:00,67.874,45.0,4.67533,8.686148032488802
2017-03-26 12:00:00,67.982,46.81,7.22551,12.956925348698434
2017-03-26 13:00:00,66.09200000000001,51.56,9.03748,14.881959159195999
2017-03-26 14:00:00,62.6,60.38,9.95465,14.970198482896588
2017-03-26 15:00:00,60.17,69.0,10.334940000000001,13.218197875545618
2017-03-26 16:00:00,57.884,75.25,9.373030000000002,10.101195913728676
2017-03-26 17:00:00,54.769999999999996,83.25,7.42684,5.910853130282669
